City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
96,Hualmay,PE,2021-05-31 15:28:03,overcast clouds,-11.0964,-77.6139,67.64,78,97,6.69
97,Bredasdorp,ZA,2021-05-31 15:34:12,few clouds,-34.5322,20.0403,61.92,63,24,7.76
98,Torbay,CA,2021-05-31 15:26:36,few clouds,47.6666,-52.7314,66.97,32,20,13.8
99,Zhanaozen,KZ,2021-05-31 15:34:23,clear sky,43.3,52.8,80.58,31,0,16.93
100,Coquimbo,CL,2021-05-31 15:22:08,clear sky,-29.9533,-71.3436,62.33,67,0,7.18
101,Airai,TL,2021-05-31 15:27:00,overcast clouds,-8.9266,125.4092,59.61,96,95,1.97
102,Hamilton,US,2021-05-31 15:29:39,clear sky,39.1834,-84.5333,68.95,60,1,1.01
103,Hithadhoo,MV,2021-05-31 15:26:26,broken clouds,-0.6,73.0833,84.07,70,82,16.64
104,Lavrentiya,RU,2021-05-31 15:26:22,few clouds,65.5833,-171.0,28.94,87,22,8.93
105,Clyde River,CA,2021-05-31 15:25:14,clear sky,70.4692,-68.5914,25.03,100,1,4.61
106,Oktyabrskiy,RU,2021-05-31 15:34:24,overcast clouds,54.4815,53.471,51.44,86,91,9.62
107,Leshukonskoye,RU,2021-05-31 15:34:25,broken clouds,64.8989,45.7622,56.53,51,72,9.04
108,Talnakh,RU,2021-05-31 15:24:52,overcast clouds,69.4865,88.3972,32.9,89,100,7.25
109,Socorro,US,2021-05-31 15:34:26,clear sky,31.6546,-106.3033,83.1,44,1,12.37
110,Maarianhamina,AX,2021-05-31 15:34:26,clear sky,60.0973,19.9348,60.66,48,0,18.41
111,Hasaki,JP,2021-05-31 15:34:26,light rain,35.7333,140.8333,61.29,73,88,7.18
112,Bakchar,RU,2021-05-31 15:34:27,few clouds,57.0186,82.0711,65.7,73,15,10.47
113,Wuchi,CN,2021-05-31 15:34:28,broken clouds,29.3786,103.023,57.52,93,73,1.25
114,Sao Filipe,CV,2021-05-31 15:34:28,clear sky,14.8961,-24.4956,74.77,74,10,15.3
115,Bubaque,GW,2021-05-31 15:26:44,overcast clouds,11.2833,-15.8333,78.58,75,100,12.08
116,Port Elizabeth,ZA,2021-05-31 15:34:28,clear sky,-33.918,25.5701,61.09,72,0,24.16
117,Norman Wells,CA,2021-05-31 15:29:38,overcast clouds,65.282,-126.8329,50.04,71,90,2.3
118,Tain,GB,2021-05-31 15:34:29,broken clouds,57.809,-4.0599,74.75,72,71,5.01
119,Rawson,AR,2021-05-31 15:20:50,overcast clouds,-43.3002,-65.1023,46.71,69,100,11.54
120,Faridkot,IN,2021-05-31 15:34:29,broken clouds,30.6667,74.75,86.92,38,84,20.98
121,Longyearbyen,SJ,2021-05-31 15:25:34,broken clouds,78.2186,15.6401,35.44,69,75,10.36
122,Bacungan,PH,2021-05-31 15:34:30,scattered clouds,9.9106,118.7022,80.65,83,40,3.74
123,Carmen,MX,2021-05-31 15:30:59,scattered clouds,18.6333,-91.8333,82.44,78,40,14.97
124,Porto Torres,IT,2021-05-31 15:34:30,broken clouds,40.835,8.3972,77.18,52,54,10.27
125,Cleethorpes,GB,2021-05-31 15:34:31,clear sky,53.5605,-0.0323,71.98,74,0,11.1
126,Togur,RU,2021-05-31 15:34:31,clear sky,58.3631,82.8265,67.39,64,5,11.97
127,Kungurtug,RU,2021-05-31 15:34:32,light rain,50.5994,97.5228,35.76,98,95,2.91
128,Westport,US,2021-05-31 15:27:06,overcast clouds,41.1415,-73.3579,57.94,82,90,1.99
129,Traralgon,AU,2021-05-31 15:25:19,overcast clouds,-38.1833,146.5333,37.42,74,100,1.34
130,Cooma,AU,2021-05-31 15:34:32,broken clouds,-36.2333,149.1333,26.37,93,72,2.39
131,Concordia,AR,2021-05-31 15:34:33,scattered clouds,-31.393,-58.0209,58.78,73,37,8.99
132,Avarua,CK,2021-05-31 15:34:34,broken clouds,-21.2078,-159.775,68.05,77,70,3.44
133,Kucevo,RS,2021-05-31 15:34:35,overcast clouds,44.4775,21.67,55.92,91,95,10.4
134,Provideniya,RU,2021-05-31 15:24:39,overcast clouds,64.3833,-173.3,38.5,67,92,7.85
135,Ahuimanu,US,2021-05-31 15:26:33,clear sky,21.4447,-157.8378,73.11,77,1,0.0
136,Talara,PE,2021-05-31 15:34:36,clear sky,-4.5772,-81.2719,74.16,78,0,13.8
137,Iqaluit,CA,2021-05-31 15:26:10,broken clouds,63.7506,-68.5145,35.33,74,75,5.99
138,Geraldton,AU,2021-05-31 15:24:39,scattered clouds,-28.7667,114.6,54.01,94,33,14.63
139,Balikpapan,ID,2021-05-31 15:34:36,broken clouds,-1.2675,116.8289,78.71,83,62,6.04
140,Huangnihe,CN,2021-05-31 15:34:37,overcast clouds,43.5583,128.0239,53.42,81,100,5.3
141,Chuy,UY,2021-05-31 15:25:08,scattered clouds,-33.6971,-53.4616,58.89,50,29,17.09
142,Upernavik,GL,2021-05-31 15:34:37,overcast clouds,72.7868,-56.1549,31.39,89,100,3.74
143,Itapirapua,BR,2021-05-31 15:34:38,broken clouds,-15.8233,-50.6133,91.62,29,78,6.29
144,Gamba,GA,2021-05-31 15:26:41,broken clouds,-2.65,10.0,81.34,74,67,11.01
145,Flin Flon,CA,2021-05-31 15:28:05,overcast clouds,54.7682,-101.865,62.44,29,90,7.38
146,Tuktoyaktuk,CA,2021-05-31 15:24:56,overcast clouds,69.4541,-133.0374,30.2,86,90,12.66
147,Cabo San Lucas,MX,2021-05-31 15:34:38,clear sky,22.8909,-109.9124,86.81,57,1,0.0
148,Nuuk,GL,2021-05-31 15:27:33,light rain,64.1835,-51.7216,36.21,87,75,23.02
149,Vila Franca Do Campo,PT,2021-05-31 15:34:39,broken clouds,37.7167,-25.4333,68.41,72,72,9.78
150,Charters Towers,AU,2021-05-31 15:26:47,scattered clouds,-20.1,146.2667,58.46,92,40,9.06
151,Cay,TR,2021-05-31 15:34:40,broken clouds,38.5917,31.0286,63.79,60,61,6.04
152,Brae,GB,2021-05-31 15:34:40,clear sky,60.3964,-1.353,48.11,77,5,12.57
153,Lompoc,US,2021-05-31 15:32:32,overcast clouds,34.6391,-120.4579,58.57,100,90,4.79
154,Sabang,ID,2021-05-31 15:34:41,overcast clouds,5.8933,95.3214,82.98,76,90,20.09
155,Riachao Das Neves,BR,2021-05-31 15:34:41,scattered clouds,-11.7461,-44.91,91.42,21,30,5.26
156,Najran,SA,2021-05-31 15:34:42,clear sky,17.4924,44.1277,95.65,10,2,14.76
