City_ID,City,Country,Date,Current Description,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
124,Murdochville,CA,2021-05-28 01:21:54,clear sky,48.9583,-65.5006,36.48,56,6,15.19
125,Kyritz,DE,2021-05-28 01:21:55,scattered clouds,52.9421,12.397,47.97,98,31,7.18
126,Tocopilla,CL,2021-05-28 01:21:55,broken clouds,-22.092,-70.1979,69.82,61,70,2.21
127,Apiai,BR,2021-05-28 01:21:55,overcast clouds,-24.5094,-48.8425,57.69,83,99,2.1
128,San Ramon,US,2021-05-28 01:21:56,clear sky,37.7799,-121.978,81.48,60,1,1.99
129,Salalah,OM,2021-05-28 01:21:56,scattered clouds,17.0151,54.0924,82.49,83,40,6.91
130,Ende,ID,2021-05-28 01:21:56,overcast clouds,-8.8432,121.6623,82.36,68,100,4.36
131,Bathsheba,BB,2021-05-28 01:21:57,few clouds,13.2167,-59.5167,81.21,61,20,16.08
132,Rantepao,ID,2021-05-28 01:21:57,clear sky,-2.9701,119.8978,78.37,52,5,2.75
133,Pacifica,US,2021-05-28 01:21:57,scattered clouds,37.6138,-122.4869,78.71,82,40,1.01
134,Peterhead,GB,2021-05-28 01:21:58,overcast clouds,57.5058,-1.7981,46.71,92,100,5.28
135,Roald,NO,2021-05-28 01:21:58,overcast clouds,62.5833,6.1333,48.34,93,90,8.05
136,Nioro,GM,2021-05-28 01:21:58,few clouds,13.35,-15.75,78.89,53,18,6.58
137,Vilyuysk,RU,2021-05-28 01:21:58,clear sky,63.7553,121.6247,64.98,37,0,7.83
138,Mount Isa,AU,2021-05-28 01:21:59,clear sky,-20.7333,139.5,69.57,23,6,13.8
139,Treinta Y Tres,UY,2021-05-28 01:17:13,clear sky,-33.2333,-54.3833,54.86,84,0,8.14
140,Georgetown,MY,2021-05-28 01:21:59,few clouds,5.4112,100.3354,82.35,84,20,1.14
141,Miri,MY,2021-05-28 01:22:00,light rain,4.4148,114.0089,77.14,94,40,1.74
142,Caravelas,BR,2021-05-28 01:22:00,few clouds,-17.7125,-39.2481,73.99,82,17,6.24
143,Kapaa,US,2021-05-28 01:22:00,few clouds,22.0752,-159.319,84.18,70,20,3.0
144,Leningradskiy,RU,2021-05-28 01:22:01,overcast clouds,69.3833,178.4167,33.15,95,91,12.17
145,Puerto Carreno,CO,2021-05-28 01:20:04,moderate rain,6.189,-67.4859,75.94,88,18,4.94
146,Kruisfontein,ZA,2021-05-28 01:22:01,clear sky,-34.0033,24.7314,51.89,69,8,7.47
147,Fort Wayne,US,2021-05-28 01:17:33,overcast clouds,41.1306,-85.1289,64.54,70,90,19.24
148,Tevaitoa,PF,2021-05-28 01:22:01,scattered clouds,-16.7833,-151.5,80.46,70,35,8.16
149,Yangambi,CD,2021-05-28 01:22:02,overcast clouds,0.8102,24.4336,71.04,92,100,1.61
150,Medzilaborce,SK,2021-05-28 01:22:02,overcast clouds,49.2719,21.9007,53.15,98,100,4.29
151,Qaanaaq,GL,2021-05-28 01:22:02,overcast clouds,77.484,-69.3632,37.62,71,85,7.58
152,Bethel,US,2021-05-28 01:22:03,clear sky,41.3712,-73.414,70.38,53,1,6.91
153,Daru,PG,2021-05-28 01:22:03,broken clouds,-9.0763,143.2092,81.19,74,81,16.17
154,Kutum,SD,2021-05-28 01:22:03,overcast clouds,14.2,24.6667,80.26,19,100,4.32
155,Grootfontein,NA,2021-05-28 01:22:04,clear sky,-19.5667,18.1167,47.77,71,0,3.44
