City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Saldanha,ZA,2021-05-26 01:13:38,-33.0117,17.9442,57.18,83,7,0.83
294,Sidi Ali,DZ,2021-05-26 01:13:39,36.0998,0.4206,63.84,77,93,6.55
295,Carndonagh,IE,2021-05-26 01:13:39,55.25,-7.2667,46.71,94,91,6.04
296,Marshalltown,US,2021-05-26 01:13:39,42.0494,-92.908,76.46,73,1,13.8
297,Morondava,MG,2021-05-26 01:13:39,-20.2833,44.2833,66.18,88,1,7.2
298,Pulaski,US,2021-05-26 01:13:40,34.7668,-92.3001,82.38,71,75,4.61
299,Kahului,US,2021-05-26 01:12:01,20.8947,-156.47,86.02,72,40,18.41
300,Alekseyevsk,RU,2021-05-26 01:13:40,57.8406,108.3492,46.31,62,93,2.21
301,Moree,AU,2021-05-26 01:13:41,-29.4667,149.85,68.97,47,6,11.12
302,Santa Flavia,IT,2021-05-26 01:13:41,38.085,13.5351,67.73,83,100,3.62
303,Isangel,VU,2021-05-26 01:12:30,-19.55,169.2667,78.91,61,75,11.59
304,Katsuura,JP,2021-05-26 01:13:41,35.1333,140.3,71.71,72,100,16.53
305,Kirksville,US,2021-05-26 01:10:19,40.1948,-92.5833,72.05,86,40,4.0
306,Shubarshi,KZ,2021-05-26 01:13:42,48.5872,57.1869,71.02,37,0,4.79
307,Balykshi,KZ,2021-05-26 01:13:42,47.0667,51.8667,69.8,56,0,11.18
308,Taman,RU,2021-05-26 01:13:42,45.2117,36.7161,50.32,79,0,2.08
309,Kyritz,DE,2021-05-26 01:13:43,52.9421,12.397,49.82,96,99,11.59
310,Kruisfontein,ZA,2021-05-26 01:13:43,-34.0033,24.7314,53.89,93,78,4.88
311,Srednekolymsk,RU,2021-05-26 01:13:43,67.45,153.6833,54.84,47,100,20.42
312,Mitsamiouli,KM,2021-05-26 01:13:44,-11.3847,43.2844,77.74,71,9,9.13
313,Kuandian,CN,2021-05-26 01:13:44,40.7286,124.7847,58.28,52,100,10.18
314,Eenhana,NA,2021-05-26 01:13:44,-17.4667,16.3333,53.53,50,0,6.93
315,Khartoum,SD,2021-05-26 01:13:44,15.5518,32.5324,87.03,13,0,12.24
316,Bathsheba,BB,2021-05-26 01:13:45,13.2167,-59.5167,80.42,73,98,14.36
317,Adrar,MR,2021-05-26 01:13:45,20.5022,-10.0711,86.27,19,100,13.98
318,Progreso,MX,2021-05-26 01:13:46,21.2833,-89.6667,87.12,76,98,16.64
319,Lorengau,PG,2021-05-26 01:13:46,-2.0226,147.2712,78.57,90,100,8.72
320,Afyonkarahisar,TR,2021-05-26 01:13:46,38.75,30.6667,56.01,49,5,2.57
321,Greifswald,DE,2021-05-26 01:13:46,54.1,13.3833,51.01,91,99,13.13
322,Whitehorse,CA,2021-05-26 01:13:47,60.7161,-135.0538,56.01,70,75,5.99
323,Betanzos,ES,2021-05-26 01:13:47,43.2804,-8.2147,55.09,83,0,1.01
324,Sangar,RU,2021-05-26 01:13:47,63.9242,127.4739,60.19,48,84,1.48
325,Taoudenni,ML,2021-05-26 01:13:48,22.6783,-3.9836,97.27,17,100,11.12
326,Doha,QA,2021-05-26 01:11:55,25.2867,51.5333,91.38,52,0,6.91
327,Killybegs,IE,2021-05-26 01:13:48,54.6333,-8.45,45.54,88,17,7.45
328,Viedma,AR,2021-05-26 01:13:48,-40.8135,-62.9967,47.48,43,100,8.25
329,Cayenne,GF,2021-05-26 01:13:49,4.9333,-52.3333,80.1,89,90,1.01
330,Geraldton,AU,2021-05-26 01:12:03,-28.7667,114.6,56.12,62,100,18.07
331,Ambon,ID,2021-05-26 01:13:49,-3.6954,128.1814,86.14,74,40,13.33
332,Nuuk,GL,2021-05-26 01:11:10,64.1835,-51.7216,34.41,75,24,10.36
333,Buedu,SL,2021-05-26 01:13:50,8.2803,-10.3719,72.48,99,100,1.88
334,Lagoa,PT,2021-05-26 01:13:50,39.05,-27.9833,63.59,90,100,18.12
335,Cabedelo,BR,2021-05-26 01:13:50,-6.9811,-34.8339,75.87,85,50,10.83
336,Tabou,CI,2021-05-26 01:13:51,4.423,-7.3528,79.75,85,100,4.99
337,Boa Vista,BR,2021-05-26 01:13:51,2.8197,-60.6733,76.98,88,90,3.44
338,Ostrovnoy,RU,2021-05-26 01:13:51,68.0531,39.5131,34.11,78,11,6.69
339,Prince Rupert,CA,2021-05-26 01:11:04,54.3161,-130.3201,49.21,72,95,2.51
340,Melfort,CA,2021-05-26 01:13:52,52.8667,-104.6177,45.28,51,73,11.77
341,Verkhnevilyuysk,RU,2021-05-26 01:13:52,63.4453,120.3167,53.49,61,100,4.45
342,Normandin,CA,2021-05-26 01:13:52,48.8333,-72.5321,61.93,93,100,5.5
343,Tiarei,PF,2021-05-26 01:13:53,-17.5333,-149.3333,84.22,72,100,5.3
344,Athabasca,CA,2021-05-26 01:13:53,54.7169,-113.2854,52.56,43,100,5.21
345,Kropotkin,RU,2021-05-26 01:13:53,45.4375,40.5756,55.17,91,7,0.56
346,Yar-Sale,RU,2021-05-26 01:13:54,66.8333,70.8333,37.15,66,98,7.2
347,Zheleznodorozhnyy,RU,2021-05-26 01:13:54,55.7503,38.0042,53.37,67,100,1.59
348,Shetpe,KZ,2021-05-26 01:13:54,44.1667,52.1167,67.01,81,50,13.51
349,Kalianget,ID,2021-05-26 01:13:55,-7.05,113.9333,83.88,74,68,12.95
350,Port Lincoln,AU,2021-05-26 01:13:55,-34.7333,135.8667,59.16,53,100,12.57
351,Ankazobe,MG,2021-05-26 01:13:17,-18.3167,47.1167,55.81,77,11,1.83
352,Maningrida,AU,2021-05-26 01:13:55,-12.0667,134.2667,81.59,58,100,12.39
353,Bushehr,IR,2021-05-26 01:13:56,28.9684,50.8385,85.66,47,46,8.39
354,Altay,CN,2021-05-26 01:13:56,47.8667,88.1167,71.06,26,0,0.96
355,Yulara,AU,2021-05-26 01:13:56,-25.2406,130.9889,57.79,35,100,15.5
356,Mount Isa,AU,2021-05-26 01:13:57,-20.7333,139.5,74.97,41,8,10.36
357,Tabas,IR,2021-05-26 01:13:57,33.5959,56.9244,83.52,18,8,3.49
358,Korla,CN,2021-05-26 01:13:57,41.7597,86.1469,77.13,18,0,7.72
359,Ravar,IR,2021-05-26 01:13:43,31.2656,56.8055,79.99,20,75,6.13
360,Malakal,SS,2021-05-26 01:13:58,9.5334,31.6605,83.1,56,50,4.99
361,Lazaro Cardenas,MX,2021-05-26 01:13:58,17.9583,-102.2,81.9,61,4,9.46
362,Palauig,PH,2021-05-26 01:13:58,15.435,119.9045,86.25,64,14,2.21
363,Nova Gradiska,HR,2021-05-26 01:13:58,45.255,17.3831,49.89,84,1,2.28
364,Kozan,TR,2021-05-26 01:13:59,37.4552,35.8157,68.38,47,0,4.94
365,Point Fortin,TT,2021-05-26 01:13:59,10.1833,-61.6833,80.15,76,7,12.93
366,Pangoa,PE,2021-05-26 01:13:59,-12.1167,-73.0,65.39,95,76,3.02
367,Urumqi,CN,2021-05-26 01:14:00,43.801,87.6005,72.55,23,0,4.16
368,Airai,TL,2021-05-26 01:14:00,-8.9266,125.4092,69.6,60,10,4.9
369,Morwell,AU,2021-05-26 01:14:00,-38.2333,146.4,56.68,68,100,11.5
370,Hofn,IS,2021-05-26 01:14:01,64.2539,-15.2082,44.26,85,99,11.72
371,San Policarpo,PH,2021-05-26 01:14:01,12.1791,125.5072,83.39,76,100,4.45
372,Floriano,BR,2021-05-26 01:14:01,-6.7669,-43.0225,76.96,41,42,3.94
373,Husavik,IS,2021-05-26 01:14:02,66.0449,-17.3389,42.94,79,19,12.46
374,Hayrabolu,TR,2021-05-26 01:10:03,41.2131,27.1069,60.26,89,100,3.67
375,Itaituba,BR,2021-05-26 01:14:02,-4.2761,-55.9836,76.86,83,99,2.1
376,Montbrison,FR,2021-05-26 01:14:02,45.6667,4.0833,48.06,91,61,3.31
377,Sitka,US,2021-05-26 01:14:03,57.0531,-135.33,49.89,76,90,10.36
378,Sol-Iletsk,RU,2021-05-26 01:14:03,51.1631,54.9918,62.8,73,78,17.02
379,Ouallam,NE,2021-05-26 01:14:03,14.3188,2.0866,89.92,12,9,6.87
380,Victoria,HK,2021-05-26 01:14:04,22.2855,114.1577,89.96,84,20,1.01
381,Galesong,ID,2021-05-26 01:14:04,-5.3166,119.3661,80.62,69,95,3.15
382,Shirokiy,RU,2021-05-26 01:14:04,49.758,129.523,56.05,54,12,4.92
383,Leningradskiy,RU,2021-05-26 01:13:16,69.3833,178.4167,35.92,85,39,9.98
384,Harper,LR,2021-05-26 01:14:05,4.375,-7.7169,79.7,86,100,5.59
385,Miles City,US,2021-05-26 01:14:05,46.4083,-105.8406,63.52,47,20,16.11
386,Lamar,US,2021-05-26 01:14:05,33.6668,-95.5836,75.36,94,90,6.71
387,Kabanjahe,ID,2021-05-26 01:14:06,3.1001,98.4908,65.16,92,100,2.37
388,Bud,US,2021-05-26 01:14:06,39.447,-86.1758,80.74,87,64,10.49
389,Plettenberg Bay,ZA,2021-05-26 01:14:06,-34.0527,23.3716,58.39,86,100,5.23
390,Northam,GB,2021-05-26 01:14:07,51.0333,-4.2167,49.3,93,22,7.45
391,Xiongzhou,CN,2021-05-26 01:11:05,25.1167,114.3,84.33,70,56,6.31
392,Constitucion,CL,2021-05-26 01:14:07,-35.3333,-72.4167,54.75,82,8,6.73
393,Banyo,CM,2021-05-26 01:14:07,6.75,11.8167,67.21,91,100,2.89
394,Dalbandin,PK,2021-05-26 01:14:08,28.8947,64.4101,81.28,12,0,3.33
395,Lydenburg,ZA,2021-05-26 01:14:08,-25.0978,30.4597,48.4,59,100,2.13
396,Canberra,AU,2021-05-26 01:13:48,-35.2835,149.1281,57.54,67,75,7.0
397,Ossora,RU,2021-05-26 01:14:08,59.2353,163.0719,35.98,99,100,7.4
398,Sarakhs,IR,2021-05-26 01:14:09,36.5449,61.1577,77.34,17,4,2.42
399,Tornio,FI,2021-05-26 01:14:09,65.8481,24.1466,30.22,93,7,5.01
400,Khasan,RU,2021-05-26 01:14:09,42.4308,130.6434,59.72,48,84,5.37
401,Bagdarin,RU,2021-05-26 01:14:10,54.4333,113.6,48.87,57,57,2.68
402,Stornoway,GB,2021-05-26 01:14:10,58.2093,-6.3865,51.93,93,20,9.22
403,Namatanai,PG,2021-05-26 01:13:15,-3.6667,152.4333,78.53,90,100,5.84
404,Melilla,ES,2021-05-26 01:14:10,35.2937,-2.9383,66.58,82,90,11.5
405,Sola,VU,2021-05-26 01:14:11,-13.8833,167.55,77.76,59,86,16.06
406,Dhidhdhoo,MV,2021-05-26 01:14:11,6.8833,73.1,82.02,78,100,28.14
407,Florence,IT,2021-05-26 01:10:51,43.7667,11.25,54.54,89,0,2.3
408,Fortuna,US,2021-05-26 01:14:11,40.5982,-124.1573,65.48,66,20,8.99
409,Kilrush,IE,2021-05-26 01:14:12,52.6397,-9.4833,46.15,86,97,5.37
410,Ca Mau,VN,2021-05-26 01:14:12,9.1769,105.15,76.68,93,100,11.36
411,Wagar,SD,2021-05-26 01:14:12,16.1525,36.2032,90.41,27,0,5.99
412,Iqaluit,CA,2021-05-26 01:14:13,63.7506,-68.5145,27.7,86,98,17.0
413,Berlevag,NO,2021-05-26 01:14:13,70.8578,29.0864,36.32,74,69,7.36
414,Maragogi,BR,2021-05-26 01:14:13,-9.0122,-35.2225,77.32,85,31,8.48
415,Novopokrovka,UA,2021-05-26 01:14:14,49.8425,36.5477,55.78,78,97,4.5
416,Brainerd,US,2021-05-26 01:09:30,46.358,-94.2008,70.05,32,90,21.85
417,Mahon,ES,2021-05-26 01:14:14,39.8885,4.2658,55.96,76,0,3.44
418,Kailua,US,2021-05-26 01:10:35,21.4022,-157.7394,83.14,73,75,12.66
419,Ilulissat,GL,2021-05-26 01:14:15,69.2167,-51.1,33.82,64,100,0.0
420,Diamantina,BR,2021-05-26 01:14:15,-18.2494,-43.6003,61.72,94,94,4.0
421,Balkanabat,TM,2021-05-26 01:14:15,39.5108,54.3671,79.39,38,100,3.8
422,Belomorsk,RU,2021-05-26 01:14:15,64.5232,34.7668,33.57,85,84,2.71
423,Pangnirtung,CA,2021-05-26 01:14:16,66.1451,-65.7125,20.23,93,94,3.27
424,Teknaf,BD,2021-05-26 01:14:16,20.8624,92.3058,80.58,81,99,20.98
425,Karla,EE,2021-05-26 01:14:16,59.3723,24.9275,53.56,86,100,10.36
426,Port-Gentil,GA,2021-05-26 01:12:17,-0.7193,8.7815,79.86,87,100,12.95
427,De-Kastri,RU,2021-05-26 01:14:17,51.4667,140.7833,37.38,99,100,6.15
428,Ponta Do Sol,PT,2021-05-26 01:12:48,32.6667,-17.1,65.12,67,100,5.84
429,Turan,VN,2021-05-26 01:13:54,16.0678,108.2208,87.78,70,20,2.3
430,Pafos,CY,2021-05-26 01:14:18,34.7667,32.4167,69.71,39,0,8.05
431,Kirensk,RU,2021-05-26 01:14:19,57.7853,108.1119,49.44,52,79,1.7
432,Bambous Virieux,MU,2021-05-26 01:14:19,-20.3428,57.7575,70.21,77,12,8.88
433,Manyana,BW,2021-05-26 01:14:19,-23.4,21.7167,52.84,44,81,7.27
434,Sri Aman,MY,2021-05-26 01:14:20,1.2376,111.4621,83.62,71,99,0.78
435,Gigmoto,PH,2021-05-26 01:14:20,13.7796,124.39,85.33,71,33,5.03
436,Tateyama,JP,2021-05-26 01:14:20,34.9833,139.8667,74.98,75,100,14.03
437,Rakovski,BG,2021-05-26 01:14:21,42.3,24.9667,62.46,94,4,1.9
438,Okato,NZ,2021-05-26 01:14:21,-39.2,173.8833,56.43,59,0,4.47
439,Quelimane,MZ,2021-05-26 01:14:21,-17.8786,36.8883,60.55,80,0,3.27
440,Warri,NG,2021-05-26 01:14:42,5.5167,5.75,76.3,95,100,3.62
441,Fairbanks,US,2021-05-26 01:12:23,64.8378,-147.7164,69.76,27,1,14.97
442,Sao Filipe,CV,2021-05-26 01:14:43,14.8961,-24.4956,74.52,73,0,9.46
443,Oistins,BB,2021-05-26 01:14:43,13.0667,-59.5333,80.06,74,94,14.63
444,Santa Isabel Do Rio Negro,BR,2021-05-26 01:14:44,-0.4139,-65.0192,74.55,99,100,1.34
445,Xuddur,SO,2021-05-26 01:14:32,4.1213,43.8894,67.96,87,5,11.48
446,Mersing,MY,2021-05-26 01:14:44,2.4312,103.8405,79.92,89,100,4.34
447,Nanchang,CN,2021-05-26 01:14:44,28.6833,115.8833,76.78,83,99,11.12
448,Visnes,NO,2021-05-26 01:14:45,59.3556,5.2242,54.57,81,20,8.05
449,Cap Malheureux,MU,2021-05-26 01:14:46,-19.9842,57.6142,70.47,81,6,1.99
450,Paramonga,PE,2021-05-26 01:14:47,-10.6667,-77.8333,65.82,89,54,4.81
451,Buaran,ID,2021-05-26 01:14:47,-7.05,109.55,82.44,74,20,1.12
452,Mapiripan,CO,2021-05-26 01:14:47,2.8892,-72.1256,73.18,96,100,1.34
453,Tucuman,AR,2021-05-26 01:10:14,-26.8241,-65.2226,55.69,60,29,3.89
454,Turukhansk,RU,2021-05-26 01:14:48,65.8167,87.9833,31.35,66,59,17.07
455,Charyshskoye,RU,2021-05-26 01:14:48,51.3978,83.5598,69.22,67,2,4.43
456,Marawi,PH,2021-05-26 01:13:36,7.9986,124.2928,72.64,68,82,3.65
457,Stawell,AU,2021-05-26 01:14:48,-37.05,142.7667,54.37,47,17,16.42
458,Liepaja,LV,2021-05-26 01:14:49,56.5419,21.0367,49.98,93,90,18.41
459,Porto Santo,PT,2021-05-26 01:14:49,33.072,-16.3415,64.78,63,75,18.41
460,Warrnambool,AU,2021-05-26 01:14:49,-38.3833,142.4833,55.81,63,83,22.17
461,Bardiyah,LY,2021-05-26 01:14:50,31.7561,25.0865,71.74,51,0,8.99
462,Road Town,VG,2021-05-26 01:12:09,18.4167,-64.6167,81.19,74,94,10.36
463,Villa Rica,US,2021-05-26 01:11:31,33.7321,-84.9191,83.14,72,8,3.0
464,Coahuayana,MX,2021-05-26 01:14:50,18.7333,-103.6833,80.74,62,100,4.83
465,Aykhal,RU,2021-05-26 01:14:51,66.0,111.5,46.27,73,19,11.5
466,Praia Da Vitoria,PT,2021-05-26 01:14:51,38.7333,-27.0667,64.76,98,100,15.08
467,Avila,ES,2021-05-26 01:14:51,40.5833,-5.0,51.66,70,100,3.09
468,Tommot,RU,2021-05-26 01:14:52,58.9564,126.2925,52.32,65,100,5.37
469,Wanaka,NZ,2021-05-26 01:10:25,-44.7,169.15,54.1,71,100,5.01
470,Portage,US,2021-05-26 01:10:58,41.1667,-81.1998,81.59,54,1,0.0
471,Chapais,CA,2021-05-26 01:13:33,49.7834,-74.8492,58.24,96,34,6.58
472,Roald,NO,2021-05-26 01:14:52,62.5833,6.1333,52.16,87,20,19.57
473,Padang,ID,2021-05-26 01:14:53,-0.9492,100.3543,81.86,79,94,2.66
474,Spearfish,US,2021-05-26 01:13:42,44.4908,-103.8594,66.02,33,40,4.0
475,Tabuk,PH,2021-05-26 01:14:53,17.4189,121.4443,88.21,57,2,4.29
476,Salym,RU,2021-05-26 01:14:53,60.0625,71.4789,54.61,75,90,6.78
477,Paranhos,BR,2021-05-26 01:14:54,-23.8928,-55.4311,66.04,40,100,2.93
478,Martaban,MM,2021-05-26 01:14:54,16.5314,97.6111,77.32,93,100,7.43
479,Marienburg,PL,2021-05-26 01:14:54,54.0359,19.0266,49.87,95,100,9.19
480,Amurzet,RU,2021-05-26 01:14:55,47.6967,131.0981,62.35,35,70,4.0
481,Vao,NC,2021-05-26 01:14:55,-22.6667,167.4833,71.42,64,0,16.22
482,Port Moresby,PG,2021-05-26 01:14:55,-9.4431,147.1797,82.96,60,49,12.33
483,Mucurapo,TT,2021-05-26 01:14:56,10.6667,-61.5333,80.26,72,4,9.04
484,Labuhan,ID,2021-05-26 01:14:56,-6.8844,112.2051,82.42,76,33,9.06
485,Kurumkan,RU,2021-05-26 01:14:56,54.3,110.3,48.72,50,100,1.95
486,Diu,IN,2021-05-26 01:14:57,20.7141,70.9822,81.46,81,100,15.84
487,Taperoa,BR,2021-05-26 01:14:57,-7.2075,-36.8267,67.68,85,5,10.22
488,Batemans Bay,AU,2021-05-26 01:14:57,-35.7167,150.1833,68.09,37,0,4.68
489,Paranaiba,BR,2021-05-26 01:14:58,-19.6772,-51.1908,66.97,40,44,5.7
490,Forest,US,2021-05-26 01:14:58,37.3638,-79.2897,74.71,85,1,3.44
491,Vuktyl,RU,2021-05-26 01:14:58,63.8567,57.3094,39.38,88,100,11.41
492,Seydi,TM,2021-05-26 01:14:59,39.4816,62.9137,80.85,18,5,4.38
493,Ekhabi,RU,2021-05-26 01:14:59,53.5102,142.9671,40.35,74,100,9.89
494,Menongue,AO,2021-05-26 01:14:59,-14.6585,17.691,50.23,67,0,4.14
495,Krasnoarmeysk,RU,2021-05-26 01:15:00,51.0239,45.6969,57.29,82,1,11.52
496,Kutum,SD,2021-05-26 01:15:00,14.2,24.6667,77.38,28,48,5.06
497,Eyl,SO,2021-05-26 01:15:00,7.9803,49.8164,78.1,74,13,21.41
498,Gold Coast,AU,2021-05-26 01:15:00,-28.0,153.4333,74.17,63,0,5.01
499,Nouadhibou,MR,2021-05-26 01:15:01,20.931,-17.0347,65.7,85,0,21.07
500,Baglan,AF,2021-05-26 01:15:01,36.1307,68.7083,74.21,26,0,3.62
501,Codrington,AU,2021-05-26 01:15:01,-38.2667,141.9667,55.4,62,69,19.22
502,Najran,SA,2021-05-26 01:12:59,17.4924,44.1277,77.76,29,6,6.62
503,Mana,GF,2021-05-26 01:15:02,5.6592,-53.7767,78.26,92,89,6.4
504,Rio Gallegos,AR,2021-05-26 01:11:28,-51.6226,-69.2181,35.65,75,0,18.41
505,Russell,US,2021-05-26 01:12:23,32.3502,-85.1999,83.8,77,1,5.35
506,Tolaga Bay,NZ,2021-05-26 01:15:03,-38.3667,178.3,57.24,67,60,15.86
507,Kouqian,CN,2021-05-26 01:15:03,43.6391,126.4578,62.47,39,95,11.18
508,Wanlaweyn,SO,2021-05-26 01:15:10,2.6185,44.8938,72.45,87,4,8.25
509,Basoda,IN,2021-05-26 01:15:10,23.85,77.9333,86.38,17,55,7.85
510,Sulzbach-Rosenberg,DE,2021-05-26 01:15:11,49.4983,11.7517,48.99,84,100,7.14
511,Aasiaat,GL,2021-05-26 01:15:11,68.7098,-52.8699,27.27,74,16,6.17
512,Requena,ES,2021-05-26 01:15:11,39.4883,-1.1004,56.5,93,58,5.37
513,Vila Franca Do Campo,PT,2021-05-26 01:15:12,37.7167,-25.4333,64.81,87,100,9.51
514,The Pas,CA,2021-05-26 01:15:12,53.8251,-101.2541,35.62,64,90,12.5
515,Kurush,RU,2021-05-26 01:15:12,41.2841,47.8345,38.08,96,100,0.98
516,Ponta Delgada,PT,2021-05-26 01:15:13,37.7333,-25.6667,65.12,94,20,11.5
517,Hof,DE,2021-05-26 01:12:35,50.3167,11.9167,45.45,86,89,8.01
518,Standerton,ZA,2021-05-26 01:15:13,-26.9337,29.2415,42.62,57,100,3.71
519,Lucan,IE,2021-05-26 01:15:13,53.3592,-6.4389,45.54,85,75,4.61
520,Sao Raimundo Nonato,BR,2021-05-26 01:15:14,-9.0153,-42.6994,71.49,44,5,2.13
521,Sorland,NO,2021-05-26 01:15:14,67.667,12.6934,43.14,75,0,22.91
522,Milos,GR,2021-05-26 01:15:14,36.75,24.4333,68.72,76,0,8.12
523,Waipawa,NZ,2021-05-26 01:15:15,-41.4122,175.5153,53.46,60,38,8.52
524,Hereford,GB,2021-05-26 01:15:15,52.0568,-2.7148,46.94,90,7,5.41
525,Kerrville,US,2021-05-26 01:15:11,30.0474,-99.1403,82.54,70,40,1.01
526,Udachnyy,RU,2021-05-26 01:13:55,66.4167,112.4,49.78,61,14,11.54
527,Solnechnyy,RU,2021-05-26 01:15:16,50.7214,136.6319,37.06,88,100,6.42
528,Iguape,BR,2021-05-26 01:15:16,-24.7081,-47.5553,59.63,86,11,5.08
529,Aanekoski,FI,2021-05-26 01:15:16,62.6946,25.818,42.85,100,91,3.89
530,Kalmunai,LK,2021-05-26 01:15:16,7.4167,81.8167,79.05,76,100,1.36
531,Dong Xoai,VN,2021-05-26 01:15:17,11.5333,106.9167,76.24,93,100,4.56
532,Tobol,KZ,2021-05-26 01:15:17,52.6844,62.5794,72.3,40,32,5.44
533,Novobelokatay,RU,2021-05-26 01:15:17,55.7062,58.9549,52.41,86,70,12.39
534,Quatre Cocos,MU,2021-05-26 01:15:18,-20.2078,57.7625,70.09,77,11,8.59
535,Sibolga,ID,2021-05-26 01:12:00,1.7427,98.7792,80.62,82,93,2.48
536,Ulaangom,MN,2021-05-26 01:15:18,49.9811,92.0667,63.93,41,100,3.42
537,Deoli,IN,2021-05-26 01:15:18,25.75,75.3833,87.06,38,41,12.64
538,Imbituba,BR,2021-05-26 01:11:53,-28.24,-48.6703,55.29,76,0,3.33
539,Lisakovsk,KZ,2021-05-26 01:15:19,52.5369,62.4936,73.08,38,57,5.46
540,Naryan-Mar,RU,2021-05-26 01:15:19,67.6713,53.087,32.02,72,22,10.85
541,Sinnamary,GF,2021-05-26 01:15:19,5.3833,-52.95,78.89,90,100,5.79
542,Salisbury,GB,2021-05-26 01:14:01,51.0693,-1.7957,46.47,94,6,7.4
543,Le Mars,US,2021-05-26 01:15:20,42.7942,-96.1656,79.5,27,1,10.36
544,Kauran,PH,2021-05-26 01:15:20,6.7856,124.4733,83.89,77,77,3.27
545,Lexington,US,2021-05-26 01:15:20,37.9887,-84.4777,78.8,53,1,7.92
546,Khorramshahr,IR,2021-05-26 01:15:21,30.4397,48.1664,76.96,44,0,2.3
547,Pemberton,CA,2021-05-26 01:15:21,50.3164,-122.8027,64.09,67,50,4.83
548,Flin Flon,CA,2021-05-26 01:15:03,54.7682,-101.865,41.88,41,81,14.63
549,Lahij,YE,2021-05-26 01:15:22,13.1667,44.5833,80.38,66,63,4.47
550,Kodinsk,RU,2021-05-26 01:15:22,58.6881,99.1844,41.22,43,93,9.6
551,Rio Tercero,AR,2021-05-26 01:15:22,-32.173,-64.1141,52.65,62,0,5.28
552,Ikom,NG,2021-05-26 01:15:22,5.9667,8.7063,75.47,95,100,1.21
553,Williamsburg,US,2021-05-26 01:15:19,37.2707,-76.7075,75.25,86,1,0.0
554,Luanda,AO,2021-05-26 01:12:15,-8.8368,13.2343,73.44,87,9,6.38
555,Batagay,RU,2021-05-26 01:15:23,67.6333,134.6333,60.39,25,100,8.41
556,Lagunas,PE,2021-05-26 01:15:23,-5.2269,-75.6753,72.91,95,56,2.42
557,Tres Lagoas,BR,2021-05-26 01:15:24,-20.7511,-51.6783,63.61,46,100,4.07
558,Palmer,US,2021-05-26 01:15:24,42.1584,-72.3287,69.73,69,75,4.0
559,Saurimo,AO,2021-05-26 01:15:24,-9.6608,20.3916,55.99,62,14,5.46
